home_MSOA,work_MSOA,commuter_count
E02003087,E02002995,2
E02003088,E02002995,3
E02006845,E02002995,3
E02006846,E02002995,1
E02003091,E02002995,1
E02003094,E02002995,5
E02003097,E02002995,2
E02003098,E02002995,2
E02003099,E02002995,2
E02003100,E02002995,3
E02003101,E02002995,5
E02003102,E02002995,5
E02003103,E02002995,1
E02003104,E02002995,2
E02003106,E02002995,1
E02003107,E02002995,3
E02003108,E02002995,10
E02003109,E02002995,1
E02003110,E02002995,7
E02003111,E02002995,4
E02003112,E02002995,2
E02003113,E02002995,10
E02003114,E02002995,1
E02003115,E02002995,6
E02003116,E02002995,2
E02003117,E02002995,6
E02003118,E02002995,10
E02003119,E02002995,19
E02003120,E02002995,15
E02003121,E02002995,22
E02002985,E02002996,36
E02002986,E02002996,49
E02002987,E02002996,40
E02002988,E02002996,201
E02002989,E02002996,128
E02002990,E02002996,294
E02002991,E02002996,503
E02002992,E02002996,134
E02002993,E02002996,233
E02002994,E02002996,282
E02002995,E02002996,214
E02002996,E02002996,530
E02002997,E02002996,285
E02002998,E02002996,263
E02002999,E02002996,257
E02003000,E02002996,128
E02003001,E02002996,256
E02003002,E02002996,241
E02003003,E02002996,269
E02003004,E02002996,27
E02003005,E02002996,20
E02003006,E02002996,281
E02003007,E02002996,102
E02003008,E02002996,105
E02003009,E02002996,73
E02003010,E02002996,59
E02003011,E02002996,40
E02003012,E02002996,4
E02003013,E02002996,7
E02003014,E02002996,1
E02003015,E02002996,5
E02003016,E02002996,6
E02003017,E02002996,2
E02003018,E02002996,2
E02003019,E02002996,3
E02003020,E02002996,4
E02003021,E02002996,11
E02003022,E02002996,6
E02003023,E02002996,4
E02003024,E02002996,3
E02003025,E02002996,3
E02003026,E02002996,5
E02003027,E02002996,26
E02003028,E02002996,16
E02003029,E02002996,3
E02003030,E02002996,2
E02003031,E02002996,16
E02003032,E02002996,6
E02003033,E02002996,17
E02003034,E02002996,22
E02003036,E02002996,10
E02003037,E02002996,14
E02003038,E02002996,10
E02003039,E02002996,7
E02003040,E02002996,17
E02003041,E02002996,9
E02003043,E02002996,17
E02003044,E02002996,5
E02003045,E02002996,5
E02003046,E02002996,18
E02003047,E02002996,32
E02003048,E02002996,19
E02003049,E02002996,13
E02003050,E02002996,13
E02003051,E02002996,14
E02003052,E02002996,7
E02003053,E02002996,14
E02003054,E02002996,10
E02003055,E02002996,4
E02003056,E02002996,4
E02003057,E02002996,3
E02003058,E02002996,12
E02003059,E02002996,1
E02003060,E02002996,12
E02003061,E02002996,2
E02003062,E02002996,1
E02003063,E02002996,8
E02003064,E02002996,3
E02006887,E02002996,18
E02006888,E02002996,5
E02006889,E02002996,2
E02006890,E02002996,9
E02003065,E02002996,2
E02003066,E02002996,1
E02003067,E02002996,1
E02003068,E02002996,3
E02003069,E02002996,2
E02003070,E02002996,13
E02003071,E02002996,2
E02003072,E02002996,8
E02003073,E02002996,4
E02003075,E02002996,8
E02003076,E02002996,4
E02003077,E02002996,6
E02003078,E02002996,9
E02003079,E02002996,2
E02003080,E02002996,1
E02003081,E02002996,2
E02003082,E02002996,2
E02003084,E02002996,1
E02003085,E02002996,2
E02003086,E02002996,3
E02003087,E02002996,3
E02003088,E02002996,10
E02003089,E02002996,1
E02006845,E02002996,3
E02006846,E02002996,3
E02003090,E02002996,3
E02003091,E02002996,2
E02003092,E02002996,4
E02003093,E02002996,1
E02003094,E02002996,3
E02003095,E02002996,10
E02003096,E02002996,4
E02003097,E02002996,12
E02003098,E02002996,7
E02003099,E02002996,6
E02003100,E02002996,5
E02003101,E02002996,15
E02003102,E02002996,6
E02003103,E02002996,4
E02003104,E02002996,6
E02003105,E02002996,5
E02003106,E02002996,10
E02003107,E02002996,6
E02003108,E02002996,27
E02003109,E02002996,9
E02003110,E02002996,17
E02003111,E02002996,5
E02003112,E02002996,1
E02003113,E02002996,63
E02003114,E02002996,9
E02003115,E02002996,12
E02003116,E02002996,8
E02003117,E02002996,18
E02003118,E02002996,25
E02003119,E02002996,37
E02003120,E02002996,16
E02003121,E02002996,37
E02002985,E02002997,7
E02002986,E02002997,7
E02002987,E02002997,7
E02002988,E02002997,17
E02002989,E02002997,30
E02002990,E02002997,6
E02002991,E02002997,20
E02002992,E02002997,24
E02002993,E02002997,17
E02002994,E02002997,31
E02002995,E02002997,51
E02002996,E02002997,18
E02002997,E02002997,71
E02002998,E02002997,28
E02002999,E02002997,73
E02003000,E02002997,22
E02003001,E02002997,26
E02003002,E02002997,14
E02003003,E02002997,37
E02003004,E02002997,6
E02003005,E02002997,2
E02003006,E02002997,40
E02003007,E02002997,7
E02003008,E02002997,18
E02003009,E02002997,14
E02003010,E02002997,9
E02003011,E02002997,13
E02003014,E02002997,1
E02003016,E02002997,1
E02003017,E02002997,2
E02003018,E02002997,1
E02003019,E02002997,1
E02003026,E02002997,1
E02003028,E02002997,2
E02003031,E02002997,2
E02003032,E02002997,1
E02003033,E02002997,1
E02003034,E02002997,2
E02003036,E02002997,1
E02003037,E02002997,3
E02003038,E02002997,1
E02003041,E02002997,4
E02003043,E02002997,1
E02003044,E02002997,3
E02003046,E02002997,4
E02003047,E02002997,1
E02003048,E02002997,1
E02003049,E02002997,2
E02003052,E02002997,1
E02003054,E02002997,2
E02003055,E02002997,1
E02003057,E02002997,1
E02003058,E02002997,1
E02003059,E02002997,1
E02003060,E02002997,1
E02003062,E02002997,1
E02003063,E02002997,1
E02003064,E02002997,1
E02006889,E02002997,1
E02003070,E02002997,2
E02003071,E02002997,2
E02003072,E02002997,1
E02003073,E02002997,1
E02003075,E02002997,1
E02003084,E02002997,1
E02003088,E02002997,4
E02003094,E02002997,2
E02003095,E02002997,2
E02003096,E02002997,1
E02003097,E02002997,2
E02003098,E02002997,3
E02003099,E02002997,2
E02003101,E02002997,2
E02003105,E02002997,1
E02003106,E02002997,1
E02003108,E02002997,6
E02003110,E02002997,5
E02003111,E02002997,3
E02003112,E02002997,3
E02003113,E02002997,4
E02003115,E02002997,3
E02003116,E02002997,3
E02003117,E02002997,2
E02003118,E02002997,6
E02003119,E02002997,5
E02003120,E02002997,5
E02003121,E02002997,11
E02002985,E02002998,4
E02002986,E02002998,2
E02002987,E02002998,4
E02002988,E02002998,15
E02002989,E02002998,25
E02002990,E02002998,9
E02002991,E02002998,20
E02002992,E02002998,16
E02002993,E02002998,15
E02002994,E02002998,17
E02002995,E02002998,36
E02002996,E02002998,27
E02002997,E02002998,66
E02002998,E02002998,82
E02002999,E02002998,58
E02003000,E02002998,16
E02003001,E02002998,36
E02003002,E02002998,21
E02003003,E02002998,41
E02003004,E02002998,10
E02003005,E02002998,3
E02003006,E02002998,29
E02003007,E02002998,12
E02003008,E02002998,10
E02003009,E02002998,2
E02003010,E02002998,5
E02003011,E02002998,7
E02003013,E02002998,1
E02003019,E02002998,1
E02003021,E02002998,2
E02003022,E02002998,1
E02003026,E02002998,1
E02003027,E02002998,1
E02003031,E02002998,2
E02003032,E02002998,1
E02003033,E02002998,1
E02003034,E02002998,3
E02003037,E02002998,1
E02003039,E02002998,1
E02003043,E02002998,1
E02003045,E02002998,1
E02003046,E02002998,2
E02003047,E02002998,1
E02003049,E02002998,1
E02003053,E02002998,1
E02003057,E02002998,2
E02003060,E02002998,5
E02003061,E02002998,1
E02003069,E02002998,1
E02003073,E02002998,1
E02003074,E02002998,1
E02003076,E02002998,1
E02003078,E02002998,1
E02003088,E02002998,2
E02006845,E02002998,2
E02003095,E02002998,2
E02003098,E02002998,1
E02003099,E02002998,2
E02003100,E02002998,1
E02003101,E02002998,1
E02003103,E02002998,1
E02003105,E02002998,1
E02003106,E02002998,1
E02003107,E02002998,1
E02003109,E02002998,1
E02003110,E02002998,3
E02003111,E02002998,2
E02003112,E02002998,1
E02003113,E02002998,3
E02003115,E02002998,2
E02003118,E02002998,6
E02003119,E02002998,6
E02003120,E02002998,4
E02003121,E02002998,6
E02002985,E02002999,2
E02002986,E02002999,3
E02002987,E02002999,6
E02002988,E02002999,2
E02002989,E02002999,9
E02002990,E02002999,5
E02002991,E02002999,2
E02002992,E02002999,4
E02002993,E02002999,3
E02002994,E02002999,6
E02002995,E02002999,18
E02002996,E02002999,4
E02002997,E02002999,10
E02002998,E02002999,15
E02002999,E02002999,78
E02003000,E02002999,13
E02003001,E02002999,9
E02003002,E02002999,6
E02003003,E02002999,14
E02003004,E02002999,1
E02003006,E02002999,13
E02003007,E02002999,3
E02003008,E02002999,7
E02003009,E02002999,6
E02003010,E02002999,7
E02003011,E02002999,2
E02003024,E02002999,1
E02003046,E02002999,1
E02003054,E02002999,2
E02003055,E02002999,1
E02003057,E02002999,1
E02003092,E02002999,1
E02003096,E02002999,1
E02003115,E02002999,2
E02003118,E02002999,1
E02003120,E02002999,2
E02003121,E02002999,1
E02002985,E02003000,48
E02002986,E02003000,54
E02002987,E02003000,48
E02002988,E02003000,12
E02002989,E02003000,17
E02002990,E02003000,11
E02002991,E02003000,29
E02002992,E02003000,16
E02002993,E02003000,6
E02002994,E02003000,23
E02002995,E02003000,26
E02002996,E02003000,15
E02002997,E02003000,12
E02002998,E02003000,8
E02002999,E02003000,18
E02003000,E02003000,322
E02003001,E02003000,12
E02003002,E02003000,22
E02003003,E02003000,31
E02003004,E02003000,41
E02003005,E02003000,26
E02003006,E02003000,84
E02003007,E02003000,84
E02003008,E02003000,32
E02003009,E02003000,27
E02003010,E02003000,32
E02003011,E02003000,29
E02003012,E02003000,3
E02003014,E02003000,4
E02003015,E02003000,2
E02003016,E02003000,5
E02003017,E02003000,3
E02003018,E02003000,3
E02003019,E02003000,5
E02003023,E02003000,4
E02003025,E02003000,8
E02003026,E02003000,2
E02003027,E02003000,1
E02003028,E02003000,1
E02003029,E02003000,3
E02003030,E02003000,4
E02003031,E02003000,4
E02003032,E02003000,4
E02003034,E02003000,3
E02003036,E02003000,2
E02003037,E02003000,4
E02003038,E02003000,3
E02003039,E02003000,3
E02003040,E02003000,7
E02003041,E02003000,2
E02003043,E02003000,4
E02003044,E02003000,2
E02003045,E02003000,3
E02003046,E02003000,13
E02003047,E02003000,6
E02003048,E02003000,5
E02003049,E02003000,9
E02003050,E02003000,5
E02003052,E02003000,4
E02003053,E02003000,8
E02003054,E02003000,7
E02003055,E02003000,1
E02003056,E02003000,2
E02003057,E02003000,9
E02003058,E02003000,7
E02003059,E02003000,4
E02003060,E02003000,11
E02003061,E02003000,2
E02003062,E02003000,4
E02003063,E02003000,6
E02003064,E02003000,4
E02006887,E02003000,1
E02006888,E02003000,2
E02006889,E02003000,4
E02006890,E02003000,3
E02003065,E02003000,1
E02003069,E02003000,2
E02003070,E02003000,1
E02003071,E02003000,2
E02003073,E02003000,2
E02003074,E02003000,2
E02003075,E02003000,2
E02003076,E02003000,4
E02003077,E02003000,8
E02003078,E02003000,2
E02003079,E02003000,2
E02003080,E02003000,4
E02003081,E02003000,1
E02003088,E02003000,1
E02003089,E02003000,1
E02006846,E02003000,1
E02003090,E02003000,3
E02003091,E02003000,1
E02003092,E02003000,3
E02003093,E02003000,2
E02003094,E02003000,3
E02003095,E02003000,4
E02003096,E02003000,3
E02003097,E02003000,2
E02003098,E02003000,1
E02003099,E02003000,3
E02003100,E02003000,1
E02003102,E02003000,3
E02003103,E02003000,6
E02003104,E02003000,1
E02003105,E02003000,2
E02003106,E02003000,1
E02003107,E02003000,3
E02003108,E02003000,8
E02003109,E02003000,4
E02003110,E02003000,4
E02003111,E02003000,4
E02003112,E02003000,2
E02003113,E02003000,19
E02003114,E02003000,3
E02003115,E02003000,5
E02003116,E02003000,10
E02003117,E02003000,11
E02003118,E02003000,15
E02003119,E02003000,26
E02003120,E02003000,13
E02003121,E02003000,22
E02002985,E02003001,10
E02002986,E02003001,14
E02002987,E02003001,13
E02002988,E02003001,30
E02002989,E02003001,32
E02002990,E02003001,31
E02002991,E02003001,23
E02002992,E02003001,33
E02002993,E02003001,20
E02002994,E02003001,47
E02002995,E02003001,54
E02002996,E02003001,33
E02002997,E02003001,35
E02002998,E02003001,52
E02002999,E02003001,54
E02003000,E02003001,40
E02003001,E02003001,101
E02003002,E02003001,74
E02003003,E02003001,127
E02003004,E02003001,11
E02003005,E02003001,5
E02003006,E02003001,95
E02003007,E02003001,31
E02003008,E02003001,41
E02003009,E02003001,29
E02003010,E02003001,25
E02003011,E02003001,20
E02003012,E02003001,2
E02003013,E02003001,1
E02003020,E02003001,1
E02003021,E02003001,1
E02003023,E02003001,1
E02003024,E02003001,2
E02003027,E02003001,2
E02003029,E02003001,1
E02003031,E02003001,1
E02003032,E02003001,2
E02003033,E02003001,1
E02003036,E02003001,5
E02003038,E02003001,2
E02003041,E02003001,1
E02003043,E02003001,2
E02003044,E02003001,1
E02003046,E02003001,11
E02003047,E02003001,3
E02003048,E02003001,3
E02003049,E02003001,5
E02003050,E02003001,3
E02003051,E02003001,3
E02003052,E02003001,3
E02003053,E02003001,3
E02003057,E02003001,1
E02003058,E02003001,3
E02003060,E02003001,2
E02003061,E02003001,2
E02003062,E02003001,1
E02003063,E02003001,1
E02006887,E02003001,1
E02006888,E02003001,2
E02006890,E02003001,5
E02003067,E02003001,1
E02003075,E02003001,1
E02003081,E02003001,1
E02003084,E02003001,1
E02003088,E02003001,1
E02003094,E02003001,1
E02003095,E02003001,2
E02003096,E02003001,1
E02003098,E02003001,1
E02003099,E02003001,1
E02003102,E02003001,4
E02003103,E02003001,1
E02003104,E02003001,1
E02003107,E02003001,2
E02003108,E02003001,3
E02003109,E02003001,6
E02003110,E02003001,4
E02003111,E02003001,6
E02003112,E02003001,2
E02003113,E02003001,7
E02003114,E02003001,4
E02003115,E02003001,5
E02003116,E02003001,1
E02003117,E02003001,2
E02003118,E02003001,12
E02003119,E02003001,10
E02003120,E02003001,2
E02003121,E02003001,14
E02002985,E02003002,7
E02002986,E02003002,6
E02002987,E02003002,13
E02002988,E02003002,30
E02002989,E02003002,38
E02002990,E02003002,32
E02002991,E02003002,32
E02002992,E02003002,25
E02002993,E02003002,29
E02002994,E02003002,89
E02002995,E02003002,30
E02002996,E02003002,46
E02002997,E02003002,34
E02002998,E02003002,50
E02002999,E02003002,54
E02003000,E02003002,43
E02003001,E02003002,60
E02003002,E02003002,193
E02003003,E02003002,80
E02003004,E02003002,11
E02003005,E02003002,11
E02003006,E02003002,74
E02003007,E02003002,28
E02003008,E02003002,28
E02003009,E02003002,32
E02003010,E02003002,28
E02003011,E02003002,19
E02003012,E02003002,1
E02003013,E02003002,1
E02003017,E02003002,2
E02003019,E02003002,1
E02003020,E02003002,1
E02003021,E02003002,1
E02003022,E02003002,2
E02003024,E02003002,2
E02003026,E02003002,2
E02003027,E02003002,1
E02003029,E02003002,1
E02003031,E02003002,7
E02003032,E02003002,1
E02003034,E02003002,3
E02003036,E02003002,2
E02003037,E02003002,4
E02003038,E02003002,1
E02003039,E02003002,2
E02003040,E02003002,2
E02003041,E02003002,1
E02003044,E02003002,1
E02003045,E02003002,2
E02003046,E02003002,2
E02003047,E02003002,4
E02003048,E02003002,2
E02003049,E02003002,3
E02003050,E02003002,3
E02003051,E02003002,2
E02003052,E02003002,1
E02003053,E02003002,1
E02003054,E02003002,1
E02003055,E02003002,3
E02003058,E02003002,2
E02003060,E02003002,2
E02003061,E02003002,1
E02003062,E02003002,1
E02003063,E02003002,1
E02006888,E02003002,1
E02006889,E02003002,1
E02006890,E02003002,1
E02003068,E02003002,2
E02003069,E02003002,1
E02003070,E02003002,5
E02003071,E02003002,1
E02003072,E02003002,2
E02003075,E02003002,2
E02003076,E02003002,4
E02003077,E02003002,2
E02003079,E02003002,1
E02003080,E02003002,1
E02003081,E02003002,1
E02003082,E02003002,1
E02003084,E02003002,4
E02003087,E02003002,3
E02003088,E02003002,5
E02006845,E02003002,2
E02006846,E02003002,2
E02003090,E02003002,2
E02003091,E02003002,1
E02003092,E02003002,3
E02003093,E02003002,2
E02003094,E02003002,1
E02003095,E02003002,3
E02003097,E02003002,1
E02003098,E02003002,4
E02003099,E02003002,1
E02003100,E02003002,3
E02003101,E02003002,3
E02003102,E02003002,1
E02003104,E02003002,1
E02003105,E02003002,2
E02003106,E02003002,4
E02003107,E02003002,1
E02003108,E02003002,7
E02003109,E02003002,1
E02003110,E02003002,3
E02003111,E02003002,2
E02003112,E02003002,2
E02003113,E02003002,13
E02003114,E02003002,1
E02003115,E02003002,4
E02003116,E02003002,1
E02003117,E02003002,4
E02003118,E02003002,12
E02003119,E02003002,12
E02003120,E02003002,2
E02003121,E02003002,13
E02002985,E02003003,6
E02002986,E02003003,6
E02002987,E02003003,3
E02002988,E02003003,13
E02002989,E02003003,8
E02002990,E02003003,19
E02002991,E02003003,12
E02002992,E02003003,11
E02002993,E02003003,11
E02002994,E02003003,26
E02002995,E02003003,19
E02002996,E02003003,14
E02002997,E02003003,12
E02002998,E02003003,28
E02002999,E02003003,33
E02003000,E02003003,17
E02003001,E02003003,22
E02003002,E02003003,17
E02003003,E02003003,97
E02003004,E02003003,6
E02003005,E02003003,9
E02003006,E02003003,36
E02003007,E02003003,13
E02003008,E02003003,9
E02003009,E02003003,12
E02003010,E02003003,6
E02003011,E02003003,6
E02003017,E02003003,2
E02003027,E02003003,6
E02003028,E02003003,1
E02003036,E02003003,1
E02003037,E02003003,1
E02003039,E02003003,1
E02003041,E02003003,1
E02003044,E02003003,1
E02003045,E02003003,1
E02003046,E02003003,4
E02003050,E02003003,4
E02003052,E02003003,2
E02003053,E02003003,2
E02003054,E02003003,4
E02003060,E02003003,1
E02003061,E02003003,1
E02006889,E02003003,1
E02006890,E02003003,1
E02003070,E02003003,2
E02003071,E02003003,1
E02003072,E02003003,1
E02003073,E02003003,1
E02003075,E02003003,1
E02003077,E02003003,1
E02003092,E02003003,1
E02003099,E02003003,1
E02003100,E02003003,1
E02003101,E02003003,1
E02003103,E02003003,1
E02003107,E02003003,1
E02003108,E02003003,1
E02003109,E02003003,1
E02003110,E02003003,2
E02003111,E02003003,1
E02003113,E02003003,4
E02003114,E02003003,1
E02003116,E02003003,1
E02003118,E02003003,1
E02003119,E02003003,8
E02003120,E02003003,1
E02003121,E02003003,10
E02002985,E02003004,10
E02002986,E02003004,9
E02002987,E02003004,14
E02002988,E02003004,6
E02002989,E02003004,3
